fir_id,crime_type,severity,ward,lat,lng,timestamp,hour,weekday,is_night,is_weekend,is_festival_day,weather,population_density,weapon,suspect_id,station_id,status
FIR-003680,Cybercrime,2,Central Zone,26.888375,75.807736,2026-01-20T19:00:58.257791,19,1,0,0,0,Cloudy,14500,None,,PS-003,Chargesheet Filed
FIR-003681,Theft,2,Old City,26.924957,75.808865,2025-08-27T16:35:58.257791,16,2,0,0,0,Cloudy,16200,None,,PS-005,Chargesheet Filed
FIR-003682,Robbery,4,East Ward,26.904203,75.836558,2026-01-03T07:48:58.257791,7,5,0,1,0,Clear,10800,Firearm,,PS-007,Closed
FIR-003683,Theft,1,Industrial Belt,26.870429,75.77805,2025-12-15T23:36:58.257791,23,0,1,0,1,Cloudy,3100,None,,PS-002,Under Investigation
FIR-003684,Burglary,4,Industrial Belt,26.850343,75.77619,2026-03-11T02:03:58.257791,2,2,1,0,0,Clear,3100,None,P-00582,PS-003,Under Investigation
FIR-003685,Fraud,1,Central Zone,26.899541,75.806729,2026-01-09T17:33:58.257791,17,4,0,0,0,Cloudy,14500,None,,PS-003,Chargesheet Filed
FIR-003686,Assault,2,Central Zone,26.899297,75.797717,2025-11-24T02:12:58.257791,2,0,1,0,0,Clear,14500,Blunt Object,P-00303,PS-002,Under Investigation
FIR-003687,Theft,1,East Ward,26.905712,75.827149,2025-08-13T18:47:58.257791,18,2,0,0,0,Clear,10800,None,,PS-005,Closed
FIR-003688,Cybercrime,3,Old City,26.918953,75.795046,2026-06-11T00:31:58.257791,0,3,1,0,0,Heatwave,16200,None,P-00292,PS-007,Cold
FIR-003689,Burglary,4,Riverside,26.869148,75.798453,2025-09-09T04:35:58.257791,4,1,1,0,0,Clear,5200,None,P-00379,PS-006,Closed
FIR-003690,Fraud,3,North District,26.92539,75.81126,2026-07-14T23:58:58.257791,23,1,1,0,0,Cloudy,8200,None,P-00055,PS-005,Under Investigation
FIR-003691,Theft,3,West Sector,26.885103,75.775157,2026-06-18T03:52:58.257791,3,3,1,0,0,Clear,9100,None,,PS-005,Chargesheet Filed
FIR-003692,Cybercrime,3,East Ward,26.899716,75.825756,2025-12-31T23:30:58.257791,23,2,1,0,0,Clear,10800,None,P-00352,PS-008,Under Investigation
FIR-003693,Assault,3,Riverside,26.877639,75.806304,2026-04-02T14:53:58.257791,14,3,0,0,0,Clear,5200,Improvised,,PS-008,Under Investigation
FIR-003694,Theft,2,South Division,26.861961,75.793553,2025-11-22T20:31:58.257791,20,5,1,1,0,Clear,6400,None,P-00303,PS-001,Under Investigation
FIR-003695,Assault,4,North District,26.917221,75.828733,2025-09-24T10:18:58.257791,10,2,0,0,0,Cloudy,8200,Improvised,P-00593,PS-003,Closed
FIR-003696,Assault,5,North District,26.915301,75.816665,2025-09-09T15:52:58.257791,15,1,0,0,0,Heatwave,8200,None,,PS-008,Under Investigation
FIR-003697,Theft,1,Industrial Belt,26.860038,75.772202,2026-07-15T06:03:58.257791,6,2,0,0,1,Clear,3100,None,,PS-002,Closed
FIR-003698,Robbery,3,West Sector,26.889008,75.770612,2026-06-29T09:11:58.257791,9,0,0,0,0,Cloudy,9100,Blunt Object,P-00439,PS-005,Closed
FIR-003699,Fraud,3,Central Zone,26.903945,75.79612,2025-08-10T07:42:58.257791,7,6,0,1,0,Rain,14500,None,P-00564,PS-004,Under Investigation
FIR-003700,Fraud,2,Central Zone,26.896838,75.803033,2026-01-22T10:54:58.257791,10,3,0,0,0,Cloudy,14500,None,,PS-005,Chargesheet Filed
FIR-003701,Burglary,4,East Ward,26.914956,75.82376,2025-08-16T10:24:58.257791,10,5,0,1,0,Clear,10800,None,P-00448,PS-003,Under Investigation
FIR-003702,Burglary,3,Industrial Belt,26.861991,75.774454,2026-03-15T08:23:58.257791,8,6,0,1,1,Rain,3100,None,,PS-003,Cold
FIR-003703,Theft,2,South Division,26.868846,75.780251,2026-05-07T20:15:58.257791,20,3,1,0,0,Cloudy,6400,None,P-00214,PS-001,Under Investigation
FIR-003704,Burglary,3,Industrial Belt,26.866165,75.764281,2026-04-04T01:18:58.257791,1,5,1,1,0,Clear,3100,None,P-00454,PS-002,Closed
FIR-003705,Fraud,1,East Ward,26.898464,75.819416,2025-07-28T18:41:58.257791,18,0,0,0,0,Clear,10800,None,,PS-003,Chargesheet Filed
FIR-003706,Theft,1,Central Zone,26.905439,75.809534,2026-05-03T11:52:58.257791,11,6,0,1,0,Clear,14500,None,,PS-003,Under Investigation
FIR-003707,Theft,2,Old City,26.925537,75.799398,2026-05-08T17:47:58.257791,17,4,0,0,0,Clear,16200,None,P-00334,PS-007,Cold
FIR-003708,Extortion,4,West Sector,26.893231,75.776762,2025-09-03T10:37:58.257791,10,2,0,0,0,Fog,9100,Improvised,P-00491,PS-004,Under Investigation
FIR-003709,Assault,2,West Sector,26.905331,75.778109,2026-01-11T13:39:58.257791,13,6,0,1,0,Clear,9100,Firearm,,PS-008,Chargesheet Filed
FIR-003710,Vehicle Theft,3,Old City,26.92192,75.798347,2026-05-30T23:35:58.257791,23,5,1,1,0,Cloudy,16200,None,P-00106,PS-007,Under Investigation
FIR-003711,Vehicle Theft,3,North District,26.929286,75.811255,2026-03-24T11:31:58.257791,11,1,0,0,0,Rain,8200,None,P-00483,PS-002,Under Investigation
FIR-003712,Assault,5,Riverside,26.884177,75.814202,2026-05-12T23:37:58.257791,23,1,1,0,0,Rain,5200,Blunt Object,P-00463,PS-007,Under Investigation
FIR-003713,Narcotics,3,Industrial Belt,26.858616,75.780884,2025-12-25T11:37:58.257791,11,3,0,0,0,Clear,3100,None,,PS-008,Closed
FIR-003714,Vehicle Theft,1,South Division,26.879659,75.785634,2026-07-16T15:41:58.257791,15,3,0,0,0,Rain,6400,None,,PS-007,Closed
FIR-003715,Burglary,2,Central Zone,26.894697,75.806536,2025-12-01T09:06:58.257791,9,0,0,0,0,Rain,14500,None,,PS-003,Under Investigation
FIR-003716,Burglary,4,East Ward,26.914713,75.826834,2026-02-19T04:19:58.257791,4,3,1,0,0,Clear,10800,None,,PS-001,Chargesheet Filed
FIR-003717,Cybercrime,1,Old City,26.904601,75.798229,2025-10-13T20:20:58.257791,20,0,1,0,0,Heatwave,16200,None,,PS-008,Closed
FIR-003718,Kidnapping,4,East Ward,26.907122,75.837604,2026-06-13T10:24:58.257791,10,5,0,1,0,Fog,10800,Blunt Object,P-00554,PS-007,Closed
FIR-003719,Fraud,1,Central Zone,26.898527,75.805566,2026-04-15T10:25:58.257791,10,2,0,0,1,Clear,14500,None,,PS-001,Under Investigation
FIR-003720,Assault,4,Central Zone,26.895046,75.78989,2026-07-01T13:56:58.257791,13,2,0,0,0,Clear,14500,Firearm,,PS-008,Under Investigation
FIR-003721,Theft,3,East Ward,26.903556,75.836511,2025-12-20T11:38:58.257791,11,5,0,1,0,Clear,10800,None,P-00399,PS-006,Chargesheet Filed
FIR-003722,Fraud,3,West Sector,26.9036,75.786278,2025-12-05T00:18:58.257791,0,4,1,0,0,Clear,9100,None,P-00302,PS-003,Closed
FIR-003723,Assault,5,Old City,26.906935,75.808953,2026-02-12T08:02:58.257791,8,3,0,0,0,Clear,16200,Knife,P-00517,PS-003,Chargesheet Filed
FIR-003724,Fraud,3,West Sector,26.884839,75.774162,2026-02-15T07:19:58.257791,7,6,0,1,1,Clear,9100,None,P-00005,PS-005,Chargesheet Filed
FIR-003725,Theft,1,Old City,26.924841,75.813794,2026-05-16T13:01:58.257791,13,5,0,1,0,Rain,16200,None,,PS-001,Under Investigation
FIR-003726,Theft,1,North District,26.912579,75.815499,2025-09-18T11:28:58.257791,11,3,0,0,0,Cloudy,8200,None,P-00463,PS-002,Closed
FIR-003727,Assault,4,Central Zone,26.896741,75.795864,2026-03-31T16:07:58.257791,16,1,0,0,0,Fog,14500,Knife,,PS-004,Chargesheet Filed
FIR-003728,Narcotics,3,Industrial Belt,26.865904,75.760091,2026-01-17T05:28:58.257791,5,5,0,1,0,Clear,3100,None,,PS-007,Under Investigation
FIR-003729,Vehicle Theft,3,Old City,26.912591,75.793458,2026-02-07T00:05:58.257791,0,5,1,1,0,Cloudy,16200,None,P-00220,PS-005,Under Investigation
FIR-003730,Fraud,2,Central Zone,26.896781,75.797543,2026-01-05T13:51:58.257791,13,0,0,0,0,Clear,14500,None,P-00581,PS-007,Closed
FIR-003731,Vehicle Theft,1,East Ward,26.899354,75.825415,2026-06-12T15:21:58.257791,15,4,0,0,0,Cloudy,10800,None,P-00207,PS-005,Closed
FIR-003732,Burglary,2,South Division,26.871698,75.794048,2026-05-20T20:34:58.257791,20,2,1,0,0,Rain,6400,None,P-00256,PS-002,Chargesheet Filed
FIR-003733,Fraud,3,Central Zone,26.905563,75.796736,2026-02-05T00:29:58.257791,0,3,1,0,0,Clear,14500,None,,PS-004,Under Investigation
FIR-003734,Vehicle Theft,1,South Division,26.868302,75.800886,2025-08-20T19:10:58.257791,19,2,0,0,0,Cloudy,6400,None,,PS-005,Cold
FIR-003735,Theft,3,Central Zone,26.901462,75.801821,2026-04-17T02:39:58.257791,2,4,1,0,0,Cloudy,14500,None,P-00014,PS-006,Under Investigation
FIR-003736,Vehicle Theft,1,East Ward,26.908812,75.837638,2026-02-08T00:06:58.257791,0,6,1,1,0,Cloudy,10800,None,,PS-003,Under Investigation
FIR-003737,Fraud,1,Industrial Belt,26.850667,75.774665,2025-10-03T11:18:58.257791,11,4,0,0,0,Clear,3100,None,,PS-003,Chargesheet Filed
FIR-003738,Narcotics,2,Industrial Belt,26.848062,75.758638,2025-09-19T22:23:58.257791,22,4,1,0,0,Rain,3100,None,P-00176,PS-002,Closed
FIR-003739,Theft,2,Industrial Belt,26.861692,75.769845,2026-06-27T13:01:58.257791,13,5,0,1,0,Clear,3100,None,P-00483,PS-007,Under Investigation
FIR-003740,Extortion,3,East Ward,26.898691,75.840702,2025-09-07T21:21:58.257791,21,6,1,1,0,Clear,10800,Improvised,,PS-002,Under Investigation
FIR-003741,Assault,3,Central Zone,26.905084,75.801042,2025-11-08T20:48:58.257791,20,5,1,1,0,Clear,14500,Firearm,P-00108,PS-006,Closed
FIR-003742,Fraud,3,East Ward,26.899088,75.824395,2025-12-13T16:50:58.257791,16,5,0,1,0,Heatwave,10800,None,P-00379,PS-002,Chargesheet Filed
FIR-003743,Theft,3,South Division,26.873613,75.784965,2025-10-19T11:33:58.257791,11,6,0,1,0,Cloudy,6400,None,P-00120,PS-002,Under Investigation
FIR-003744,Assault,4,West Sector,26.898453,75.779714,2026-05-29T08:51:58.257791,8,4,0,0,0,Clear,9100,Blunt Object,,PS-004,Under Investigation
FIR-003745,Narcotics,2,Old City,26.913872,75.813897,2025-11-14T21:59:58.257791,21,4,1,0,0,Clear,16200,None,,PS-007,Closed
FIR-003746,Kidnapping,5,North District,26.930594,75.820996,2026-01-17T01:57:58.257791,1,5,1,1,0,Clear,8200,None,P-00453,PS-005,Under Investigation
FIR-003747,Assault,2,Central Zone,26.888084,75.798998,2025-09-11T08:18:58.257791,8,3,0,0,0,Clear,14500,None,P-00538,PS-007,Closed
FIR-003748,Vehicle Theft,2,Central Zone,26.895174,75.794447,2026-01-22T00:02:58.257791,0,3,1,0,0,Cloudy,14500,None,P-00170,PS-005,Chargesheet Filed
FIR-003749,Fraud,3,North District,26.924737,75.81879,2026-05-23T05:11:58.257791,5,5,0,1,0,Fog,8200,None,P-00582,PS-005,Closed
FIR-003750,Theft,2,Old City,26.913164,75.801311,2025-09-26T17:11:58.257791,17,4,0,0,0,Cloudy,16200,None,,PS-002,Chargesheet Filed
FIR-003751,Narcotics,3,Industrial Belt,26.871733,75.764217,2025-10-29T18:10:58.257791,18,2,0,0,0,Clear,3100,None,,PS-008,Under Investigation
FIR-003752,Burglary,4,South Division,26.878916,75.794436,2026-05-21T22:18:58.257791,22,3,1,0,0,Clear,6400,None,,PS-001,Under Investigation
FIR-003753,Vehicle Theft,1,South Division,26.870209,75.778512,2025-10-03T16:54:58.257791,16,4,0,0,0,Fog,6400,None,P-00382,PS-001,Closed
FIR-003754,Theft,1,South Division,26.873027,75.778094,2025-10-27T22:53:58.257791,22,0,1,0,0,Cloudy,6400,None,,PS-005,Chargesheet Filed
FIR-003755,Theft,1,Central Zone,26.905514,75.799758,2026-01-19T15:07:58.257791,15,0,0,0,0,Cloudy,14500,None,,PS-003,Closed
FIR-003756,Theft,3,Industrial Belt,26.869928,75.762065,2025-07-31T23:11:58.257791,23,3,1,0,0,Clear,3100,None,,PS-003,Chargesheet Filed
FIR-003757,Robbery,4,Riverside,26.886932,75.814591,2026-05-15T12:44:58.257791,12,4,0,0,1,Cloudy,5200,Firearm,,PS-004,Under Investigation
FIR-003758,Theft,1,Old City,26.923536,75.804227,2025-11-21T23:44:58.257791,23,4,1,0,0,Clear,16200,None,,PS-001,Under Investigation
FIR-003759,Theft,2,Old City,26.91601,75.796562,2025-09-18T08:57:58.257791,8,3,0,0,0,Rain,16200,None,P-00384,PS-006,Chargesheet Filed
FIR-003760,Cybercrime,1,Central Zone,26.906737,75.791367,2026-07-06T19:25:58.257791,19,0,0,0,0,Clear,14500,None,,PS-007,Cold
FIR-003761,Assault,4,Industrial Belt,26.861868,75.78004,2025-08-07T12:28:58.257791,12,3,0,0,0,Cloudy,3100,None,P-00326,PS-006,Cold
FIR-003762,Vehicle Theft,2,Riverside,26.873954,75.80102,2025-11-24T06:09:58.257791,6,0,0,0,0,Rain,5200,None,P-00481,PS-001,Chargesheet Filed
FIR-003763,Fraud,1,Central Zone,26.894458,75.793502,2026-05-31T12:18:58.257791,12,6,0,1,0,Cloudy,14500,None,P-00422,PS-008,Closed
FIR-003764,Cybercrime,3,Old City,26.923649,75.812427,2026-06-13T08:55:58.257791,8,5,0,1,0,Clear,16200,None,,PS-006,Closed
FIR-003765,Narcotics,3,Industrial Belt,26.858544,75.778869,2026-05-27T04:42:58.257791,4,2,1,0,0,Cloudy,3100,None,P-00048,PS-008,Cold
FIR-003766,Cybercrime,1,East Ward,26.901796,75.823255,2025-09-07T17:32:58.257791,17,6,0,1,0,Rain,10800,None,,PS-006,Closed
FIR-003767,Cybercrime,3,North District,26.91008,75.815693,2026-03-23T23:03:58.257791,23,0,1,0,0,Clear,8200,None,,PS-007,Under Investigation
FIR-003768,Burglary,3,Riverside,26.869355,75.800638,2025-09-21T15:32:58.257791,15,6,0,1,0,Clear,5200,None,P-00110,PS-002,Under Investigation
FIR-003769,Fraud,3,Riverside,26.885027,75.800752,2026-04-20T10:30:58.257791,10,0,0,0,0,Rain,5200,None,P-00509,PS-007,Under Investigation
FIR-003770,Vehicle Theft,2,East Ward,26.900331,75.82088,2025-09-25T09:04:58.257791,9,3,0,0,0,Clear,10800,None,P-00159,PS-008,Cold
FIR-003771,Theft,1,North District,26.927819,75.808115,2025-07-27T15:56:58.257791,15,6,0,1,0,Cloudy,8200,None,P-00414,PS-003,Under Investigation
FIR-003772,Burglary,4,Riverside,26.887753,75.805542,2025-11-23T23:15:58.257791,23,6,1,1,0,Clear,5200,None,,PS-002,Closed
FIR-003773,Theft,2,South Division,26.872355,75.786313,2026-06-26T15:12:58.257791,15,4,0,0,0,Fog,6400,None,,PS-007,Closed
FIR-003774,Assault,4,Industrial Belt,26.860812,75.772268,2025-08-16T14:48:58.257791,14,5,0,1,0,Clear,3100,Improvised,P-00214,PS-005,Under Investigation
FIR-003775,Burglary,4,North District,26.920982,75.822469,2025-08-30T18:51:58.257791,18,5,0,1,0,Clear,8200,None,,PS-004,Cold
FIR-003776,Cybercrime,1,Industrial Belt,26.857345,75.767235,2025-10-31T20:16:58.257791,20,4,1,0,0,Cloudy,3100,None,P-00501,PS-004,Chargesheet Filed
FIR-003777,Robbery,5,South Division,26.880713,75.784674,2025-07-28T04:27:58.257791,4,0,1,0,0,Rain,6400,Blunt Object,P-00060,PS-008,Under Investigation
FIR-003778,Theft,2,East Ward,26.907527,75.837912,2026-03-10T13:15:58.257791,13,1,0,0,0,Clear,10800,None,P-00280,PS-006,Under Investigation
FIR-003779,Vehicle Theft,1,South Division,26.872255,75.780042,2026-05-19T02:13:58.257791,2,1,1,0,0,Cloudy,6400,None,P-00538,PS-007,Under Investigation
FIR-003780,Assault,2,Old City,26.922033,75.811455,2025-12-05T12:06:58.257791,12,4,0,0,0,Clear,16200,Improvised,P-00412,PS-002,Under Investigation
FIR-003781,Kidnapping,4,East Ward,26.89722,75.819942,2026-06-14T17:26:58.257791,17,6,0,1,0,Fog,10800,Knife,P-00461,PS-001,Closed
FIR-003782,Theft,3,Old City,26.907147,75.80105,2025-09-26T08:38:58.257791,8,4,0,0,0,Clear,16200,None,P-00100,PS-002,Closed
FIR-003783,Burglary,3,Old City,26.905364,75.801702,2026-06-10T13:58:58.257791,13,2,0,0,0,Clear,16200,None,P-00024,PS-008,Cold
FIR-003784,Assault,2,Riverside,26.869466,75.818876,2026-01-01T22:07:58.257791,22,3,1,0,0,Clear,5200,Firearm,,PS-008,Chargesheet Filed
FIR-003785,Narcotics,4,West Sector,26.890232,75.786633,2025-09-11T23:12:58.257791,23,3,1,0,0,Clear,9100,None,,PS-006,Under Investigation
FIR-003786,Theft,1,West Sector,26.906673,75.778822,2025-12-04T12:45:58.257791,12,3,0,0,0,Fog,9100,None,P-00494,PS-001,Under Investigation
FIR-003787,Burglary,4,Industrial Belt,26.870167,75.761472,2025-12-27T03:45:58.257791,3,5,1,1,0,Cloudy,3100,None,P-00256,PS-004,Closed
FIR-003788,Kidnapping,4,Riverside,26.87898,75.807689,2026-03-17T17:04:58.257791,17,1,0,0,0,Rain,5200,Blunt Object,,PS-006,Chargesheet Filed
FIR-003789,Narcotics,2,Riverside,26.888106,75.816392,2026-06-21T03:02:58.257791,3,6,1,1,0,Clear,5200,None,P-00439,PS-008,Under Investigation
FIR-003790,Theft,2,Industrial Belt,26.866171,75.777097,2026-01-20T10:55:58.257791,10,1,0,0,0,Clear,3100,None,P-00170,PS-007,Under Investigation
FIR-003791,Narcotics,4,North District,26.911337,75.81151,2026-06-11T07:38:58.257791,7,3,0,0,0,Cloudy,8200,None,P-00564,PS-007,Under Investigation
FIR-003792,Cybercrime,1,Central Zone,26.890037,75.811937,2026-06-02T14:05:58.257791,14,1,0,0,0,Clear,14500,None,,PS-003,Chargesheet Filed
FIR-003793,Theft,2,West Sector,26.885366,75.771051,2026-04-10T20:44:58.257791,20,4,1,0,0,Fog,9100,None,,PS-003,Chargesheet Filed
FIR-003794,Cybercrime,3,Industrial Belt,26.851072,75.762854,2025-07-28T20:33:58.257791,20,0,1,0,0,Heatwave,3100,None,,PS-003,Closed
FIR-003795,Fraud,1,Industrial Belt,26.85461,75.78194,2025-08-21T23:11:58.257791,23,3,1,0,0,Fog,3100,None,,PS-008,Chargesheet Filed
FIR-003796,Kidnapping,5,North District,26.913282,75.810717,2026-03-15T21:25:58.257791,21,6,1,1,1,Fog,8200,Firearm,P-00295,PS-004,Under Investigation
FIR-003797,Theft,3,West Sector,26.889207,75.785407,2026-05-07T08:12:58.257791,8,3,0,0,0,Clear,9100,None,,PS-004,Under Investigation
FIR-003798,Extortion,5,East Ward,26.902959,75.826732,2025-09-21T05:00:58.257791,5,6,0,1,0,Rain,10800,None,P-00554,PS-007,Under Investigation
FIR-003799,Theft,1,East Ward,26.903417,75.841572,2025-11-11T15:54:58.257791,15,1,0,0,0,Clear,10800,None,,PS-001,Closed
FIR-003800,Extortion,4,North District,26.916069,75.814309,2025-10-13T20:44:58.257791,20,0,1,0,0,Rain,8200,None,,PS-003,Cold
FIR-003801,Theft,3,Old City,26.907681,75.793365,2025-09-15T22:57:58.257791,22,0,1,0,1,Cloudy,16200,None,,PS-008,Closed
FIR-003802,Vehicle Theft,2,North District,26.929492,75.825685,2025-12-29T02:35:58.257791,2,0,1,0,0,Rain,8200,None,,PS-007,Under Investigation
FIR-003803,Fraud,1,Central Zone,26.893476,75.811404,2026-03-14T20:57:58.257791,20,5,1,1,0,Cloudy,14500,None,,PS-008,Closed
FIR-003804,Narcotics,4,North District,26.925307,75.812145,2026-03-11T04:15:58.257791,4,2,1,0,0,Clear,8200,None,,PS-001,Cold
FIR-003805,Robbery,4,Central Zone,26.911792,75.795467,2025-10-25T22:05:58.257791,22,5,1,1,0,Heatwave,14500,Knife,,PS-006,Cold
FIR-003806,Theft,1,Old City,26.904585,75.800602,2026-06-10T13:19:58.257791,13,2,0,0,0,Cloudy,16200,None,,PS-003,Under Investigation
FIR-003807,Theft,2,Riverside,26.878295,75.80416,2026-06-07T15:28:58.257791,15,6,0,1,0,Clear,5200,None,P-00517,PS-002,Chargesheet Filed
FIR-003808,Theft,1,North District,26.908741,75.824345,2026-07-17T00:55:58.257791,0,4,1,0,0,Clear,8200,None,P-00041,PS-001,Chargesheet Filed
FIR-003809,Assault,5,Central Zone,26.900836,75.797612,2025-08-19T03:28:58.257791,3,1,1,0,0,Clear,14500,Knife,P-00015,PS-006,Under Investigation
FIR-003810,Fraud,1,Old City,26.922824,75.81474,2025-10-26T22:20:58.257791,22,6,1,1,0,Rain,16200,None,,PS-001,Under Investigation
FIR-003811,Assault,2,Old City,26.914801,75.816936,2025-10-27T03:08:58.257791,3,0,1,0,0,Cloudy,16200,Blunt Object,,PS-006,Closed
FIR-003812,Cybercrime,1,Old City,26.916299,75.7954,2026-01-04T03:04:58.257791,3,6,1,1,0,Cloudy,16200,None,P-00557,PS-002,Under Investigation
FIR-003813,Assault,2,East Ward,26.915779,75.827749,2025-12-25T04:34:58.257791,4,3,1,0,0,Clear,10800,Firearm,,PS-008,Closed
FIR-003814,Vehicle Theft,2,Industrial Belt,26.864297,75.773224,2026-05-07T23:00:58.257791,23,3,1,0,0,Clear,3100,None,,PS-005,Closed
FIR-003815,Fraud,2,Old City,26.921679,75.811985,2025-12-28T11:10:58.257791,11,6,0,1,0,Cloudy,16200,None,,PS-005,Cold
FIR-003816,Assault,2,North District,26.914161,75.817106,2025-12-07T22:58:58.257791,22,6,1,1,0,Cloudy,8200,Knife,P-00062,PS-004,Chargesheet Filed
FIR-003817,Fraud,3,North District,26.917517,75.830604,2025-11-23T10:59:58.257791,10,6,0,1,0,Clear,8200,None,P-00538,PS-006,Under Investigation
FIR-003818,Robbery,3,West Sector,26.903063,75.773596,2026-06-17T22:48:58.257791,22,2,1,0,0,Clear,9100,None,,PS-007,Chargesheet Filed
FIR-003819,Cybercrime,2,South Division,26.871479,75.783789,2026-07-02T23:54:58.257791,23,3,1,0,0,Fog,6400,None,,PS-004,Under Investigation
FIR-003820,Cybercrime,1,East Ward,26.906516,75.837602,2025-10-16T19:36:58.257791,19,3,0,0,0,Cloudy,10800,None,P-00475,PS-004,Closed
FIR-003821,Extortion,3,Central Zone,26.9092,75.805361,2026-07-12T12:43:58.257791,12,6,0,1,0,Clear,14500,Improvised,P-00172,PS-005,Closed
FIR-003822,Robbery,4,Industrial Belt,26.850254,75.760079,2026-01-15T18:14:58.257791,18,3,0,0,1,Clear,3100,Improvised,P-00338,PS-006,Under Investigation
FIR-003823,Extortion,4,Industrial Belt,26.870223,75.774198,2026-02-19T22:55:58.257791,22,3,1,0,0,Cloudy,3100,Knife,,PS-005,Under Investigation
FIR-003824,Assault,4,South Division,26.859999,75.798301,2025-09-28T03:08:58.257791,3,6,1,1,0,Fog,6400,Blunt Object,P-00447,PS-006,Under Investigation
FIR-003825,Burglary,3,North District,26.915715,75.814814,2025-12-25T02:15:58.257791,2,3,1,0,0,Rain,8200,None,,PS-002,Under Investigation
FIR-003826,Fraud,3,Central Zone,26.895126,75.790403,2025-09-02T13:34:58.257791,13,1,0,0,0,Rain,14500,None,P-00055,PS-006,Chargesheet Filed
FIR-003827,Burglary,4,Central Zone,26.904834,75.803689,2026-05-06T12:24:58.257791,12,2,0,0,0,Cloudy,14500,None,P-00517,PS-001,Under Investigation
FIR-003828,Assault,5,Industrial Belt,26.849095,75.777169,2025-12-31T20:42:58.257791,20,2,1,0,0,Cloudy,3100,Blunt Object,,PS-004,Closed
FIR-003829,Assault,2,Central Zone,26.90399,75.80236,2025-10-19T06:36:58.257791,6,6,0,1,0,Clear,14500,Blunt Object,,PS-008,Under Investigation
FIR-003830,Burglary,4,Old City,26.911401,75.793437,2025-12-24T12:33:58.257791,12,2,0,0,0,Clear,16200,None,P-00082,PS-004,Under Investigation
FIR-003831,Burglary,2,Industrial Belt,26.85836,75.764203,2025-08-21T21:01:58.257791,21,3,1,0,0,Clear,3100,None,P-00160,PS-008,Under Investigation
FIR-003832,Theft,1,South Division,26.864429,75.782212,2026-01-11T07:10:58.257791,7,6,0,1,0,Clear,6400,None,P-00457,PS-005,Cold
FIR-003833,Narcotics,3,West Sector,26.890686,75.76845,2026-07-19T09:02:58.257791,9,6,0,1,0,Clear,9100,None,P-00582,PS-006,Chargesheet Filed
FIR-003834,Vehicle Theft,2,West Sector,26.88333,75.786208,2025-07-26T22:15:58.257791,22,5,1,1,0,Rain,9100,None,,PS-007,Under Investigation
FIR-003835,Fraud,3,Central Zone,26.891595,75.805492,2026-05-09T10:09:58.257791,10,5,0,1,0,Rain,14500,None,P-00419,PS-007,Chargesheet Filed
FIR-003836,Vehicle Theft,2,South Division,26.880574,75.799342,2026-04-22T17:57:58.257791,17,2,0,0,0,Clear,6400,None,,PS-006,Under Investigation
FIR-003837,Theft,2,West Sector,26.885477,75.76911,2025-11-03T19:11:58.257791,19,0,0,0,0,Clear,9100,None,,PS-002,Under Investigation
FIR-003838,Vehicle Theft,2,Old City,26.924893,75.809931,2025-11-23T14:19:58.257791,14,6,0,1,0,Clear,16200,None,,PS-001,Chargesheet Filed
